CodigoDANEEntidad,NombreEntidad,Año,Población,pop_input
05129,Caldas,2017,79652.0,79652.0
05129,Caldas,2018,80528.0,80528.0
05129,Caldas,2019,81381.0,81381.0
05129,Caldas,2020,83423.0,83423.0
05129,Caldas,2021,84734.0,84734.0
05129,Caldas,2022,86042.0,86042.0
05129,Caldas,2023,87385.0,87385.0
05129,Caldas,2024,86081.0,86081.0
05134,Campamento,2002,9844.0,9844.0
05134,Campamento,2003,9803.0,9803.0
05134,Campamento,2004,10700.0,10700.0
05134,Campamento,2005,10627.0,10627.0
05134,Campamento,2006,10588.0,10588.0
05134,Campamento,2007,9470.0,9470.0
05134,Campamento,2008,9495.0,9495.0
05134,Campamento,2009,9439.0,9439.0
05134,Campamento,2010,9386.0,9386.0
05134,Campamento,2011,9330.0,9330.0
05134,Campamento,2012,9270.0,9270.0
05134,Campamento,2013,9209.0,9209.0
05134,Campamento,2014,9149.0,9149.0
05134,Campamento,2015,9091.0,9091.0
05134,Campamento,2016,9035.0,9035.0
05134,Campamento,2017,8970.0,8970.0
05134,Campamento,2018,8915.0,8915.0
05134,Campamento,2019,8839.0,8839.0
05134,Campamento,2020,9243.0,9243.0
05134,Campamento,2021,9386.0,9386.0
05134,Campamento,2022,9531.0,9531.0
05134,Campamento,2023,9680.0,9680.0
05134,Campamento,2024,9755.0,9755.0
05138,Cañasgordas,2002,17199.0,17199.0
05138,Cañasgordas,2003,17017.0,17017.0
05138,Cañasgordas,2004,22548.0,22548.0
05138,Cañasgordas,2005,22549.0,22549.0
05138,Cañasgordas,2006,22596.0,22596.0
05138,Cañasgordas,2007,16073.0,16073.0
05138,Cañasgordas,2008,16828.0,16828.0
05138,Cañasgordas,2009,16820.0,16820.0
05138,Cañasgordas,2010,16808.0,16808.0
05138,Cañasgordas,2011,16808.0,16808.0
05138,Cañasgordas,2012,16793.0,16793.0
05138,Cañasgordas,2013,16780.0,16780.0
05138,Cañasgordas,2014,16777.0,16777.0
05138,Cañasgordas,2015,16763.0,16763.0
05138,Cañasgordas,2016,16751.0,16751.0
05138,Cañasgordas,2017,16745.0,16745.0
05138,Cañasgordas,2018,16737.0,16737.0
05138,Cañasgordas,2019,16725.0,16725.0
05138,Cañasgordas,2020,15552.0,15552.0
05138,Cañasgordas,2021,15793.0,15793.0
05138,Cañasgordas,2022,16037.0,16037.0
05138,Cañasgordas,2023,16287.0,16287.0
05138,Cañasgordas,2024,16371.0,16371.0
05142,Caracolí,2002,5051.0,5051.0
05142,Caracolí,2003,4969.0,4969.0
05142,Caracolí,2004,6250.0,6250.0
05142,Caracolí,2005,6165.0,6165.0
05142,Caracolí,2006,6110.0,6110.0
05142,Caracolí,2007,4607.0,4607.0
05142,Caracolí,2008,4781.0,4781.0
05142,Caracolí,2009,4751.0,4751.0
05142,Caracolí,2010,4726.0,4726.0
05142,Caracolí,2011,4700.0,4700.0
05142,Caracolí,2012,4671.0,4671.0
05142,Caracolí,2013,4646.0,4646.0
05142,Caracolí,2014,4616.0,4616.0
05142,Caracolí,2015,4595.0,4595.0
05142,Caracolí,2016,4569.0,4569.0
05142,Caracolí,2017,4543.0,4543.0
05142,Caracolí,2018,4519.0,4519.0
05142,Caracolí,2019,4491.0,4491.0
05142,Caracolí,2020,4532.0,4532.0
05142,Caracolí,2021,4602.0,4602.0
05142,Caracolí,2022,4673.0,4673.0
05142,Caracolí,2023,4746.0,4746.0
05142,Caracolí,2024,4824.0,4824.0
05145,Caramanta,2002,5712.0,5712.0
05145,Caramanta,2003,5615.0,5615.0
05145,Caramanta,2004,7655.0,7655.0
05145,Caramanta,2005,7587.0,7587.0
05145,Caramanta,2006,7547.0,7547.0
05145,Caramanta,2007,5196.0,5196.0
05145,Caramanta,2008,5479.0,5479.0
05145,Caramanta,2009,5459.0,5459.0
05145,Caramanta,2010,5441.0,5441.0
05145,Caramanta,2011,5433.0,5433.0
05145,Caramanta,2012,5410.0,5410.0
05145,Caramanta,2013,5395.0,5395.0
05145,Caramanta,2014,5370.0,5370.0
05145,Caramanta,2015,5362.0,5362.0
05145,Caramanta,2016,5340.0,5340.0
05145,Caramanta,2017,5321.0,5321.0
05145,Caramanta,2018,5308.0,5308.0
05145,Caramanta,2019,5276.0,5276.0
05145,Caramanta,2020,4648.0,4648.0
05145,Caramanta,2021,4720.0,4720.0
05145,Caramanta,2022,4793.0,4793.0
05145,Caramanta,2023,4868.0,4868.0
05145,Caramanta,2024,4951.0,4951.0
05147,Carepa,2002,39608.0,39608.0
05147,Carepa,2003,40779.0,40779.0
05147,Carepa,2004,44926.0,44926.0
05147,Carepa,2005,46392.0,46392.0
05147,Carepa,2006,47799.0,47799.0
05147,Carepa,2007,45398.0,45398.0
05147,Carepa,2008,46672.0,46672.0
05147,Carepa,2009,47884.0,47884.0
05147,Carepa,2010,49132.0,49132.0
05147,Carepa,2011,50408.0,50408.0
05147,Carepa,2012,51710.0,51710.0
05147,Carepa,2013,53048.0,53048.0
05147,Carepa,2014,54405.0,54405.0
05147,Carepa,2015,55788.0,55788.0
05147,Carepa,2016,57220.0,57220.0
05147,Carepa,2017,58667.0,58667.0
05147,Carepa,2018,60141.0,60141.0
05147,Carepa,2019,61641.0,61641.0
05147,Carepa,2020,51143.0,51143.0
05147,Carepa,2021,51947.0,51947.0
05147,Carepa,2022,52749.0,52749.0
05147,Carepa,2023,53572.0,53572.0
05147,Carepa,2024,52184.0,52184.0
05148,El Carmen de Viboral,2002,39612.0,39612.0
05148,El Carmen de Viboral,2003,40049.0,40049.0
05148,El Carmen de Viboral,2004,48151.0,48151.0
05148,El Carmen de Viboral,2005,49205.0,49205.0
05148,El Carmen de Viboral,2006,50211.0,50211.0
05148,El Carmen de Viboral,2007,41472.0,41472.0
05148,El Carmen de Viboral,2008,42670.0,42670.0
05148,El Carmen de Viboral,2009,43237.0,43237.0
05148,El Carmen de Viboral,2010,43825.0,43825.0
05148,El Carmen de Viboral,2011,44403.0,44403.0
05148,El Carmen de Viboral,2012,44992.0,44992.0
05148,El Carmen de Viboral,2013,45578.0,45578.0
05148,El Carmen de Viboral,2014,46166.0,46166.0
05148,El Carmen de Viboral,2015,46751.0,46751.0
05148,El Carmen de Viboral,2016,47340.0,47340.0
05148,El Carmen de Viboral,2017,47915.0,47915.0
05148,El Carmen de Viboral,2018,48498.0,48498.0
05148,El Carmen de Viboral,2019,49076.0,49076.0
05148,El Carmen de Viboral,2020,62581.0,62581.0
05148,El Carmen de Viboral,2021,63564.0,63564.0
05148,El Carmen de Viboral,2022,64546.0,64546.0
05148,El Carmen de Viboral,2023,65553.0,65553.0
05148,El Carmen de Viboral,2024,64265.0,64265.0
05150,Carolina,2002,4105.0,4105.0
05150,Carolina,2003,4053.0,4053.0
05150,Carolina,2004,4681.0,4681.0
05150,Carolina,2005,4689.0,4689.0
05150,Carolina,2006,4703.0,4703.0
05150,Carolina,2007,3897.0,3897.0
05150,Carolina,2008,3871.0,3871.0
05150,Carolina,2009,3838.0,3838.0
05150,Carolina,2010,3802.0,3802.0
05150,Carolina,2011,3760.0,3760.0
05150,Carolina,2012,3734.0,3734.0
05150,Carolina,2013,3696.0,3696.0
05150,Carolina,2014,3652.0,3652.0
05150,Carolina,2015,3629.0,3629.0
05150,Carolina,2016,3583.0,3583.0
05150,Carolina,2017,3552.0,3552.0
05150,Carolina,2018,3512.0,3512.0
05150,Carolina,2019,3474.0,3474.0
05150,Carolina,2020,3972.0,3972.0
05150,Carolina,2021,4034.0,4034.0
05150,Carolina,2022,4096.0,4096.0
05150,Carolina,2023,4160.0,4160.0
05150,Carolina,2024,4219.0,4219.0
05154,Caucasia,2002,79803.0,79803.0
05154,Caucasia,2003,82516.0,82516.0
05154,Caucasia,2004,67596.0,67596.0
05154,Caucasia,2005,68974.0,68974.0
05154,Caucasia,2006,70301.0,70301.0
05154,Caucasia,2007,92786.0,92786.0
05154,Caucasia,2008,94485.0,94485.0
05154,Caucasia,2009,96871.0,96871.0
05154,Caucasia,2010,99297.0,99297.0
05154,Caucasia,2011,101788.0,101788.0
05154,Caucasia,2012,104318.0,104318.0
05154,Caucasia,2013,106887.0,106887.0
05154,Caucasia,2014,109511.0,109511.0
05154,Caucasia,2015,112168.0,112168.0
05154,Caucasia,2016,114902.0,114902.0
05154,Caucasia,2017,117670.0,117670.0
05154,Caucasia,2018,120479.0,120479.0
05154,Caucasia,2019,123304.0,123304.0
05154,Caucasia,2020,95427.0,95427.0
05154,Caucasia,2021,96927.0,96927.0
05154,Caucasia,2022,98423.0,98423.0
05154,Caucasia,2023,99959.0,99959.0
05154,Caucasia,2024,97803.0,97803.0
05172,Chigorodó,2002,54312.0,54312.0
05172,Chigorodó,2003,55809.0,55809.0
05172,Chigorodó,2004,61147.0,61147.0
05172,Chigorodó,2005,62992.0,62992.0
05172,Chigorodó,2006,64746.0,64746.0
05172,Chigorodó,2007,61674.0,61674.0
05172,Chigorodó,2008,63755.0,63755.0
05172,Chigorodó,2009,65414.0,65414.0
05172,Chigorodó,2010,67103.0,67103.0
05172,Chigorodó,2011,68852.0,68852.0
05172,Chigorodó,2012,70648.0,70648.0
05172,Chigorodó,2013,72453.0,72453.0
05172,Chigorodó,2014,74309.0,74309.0
05172,Chigorodó,2015,76202.0,76202.0
05172,Chigorodó,2016,78148.0,78148.0
05172,Chigorodó,2017,80132.0,80132.0
05172,Chigorodó,2018,82151.0,82151.0
05172,Chigorodó,2019,84183.0,84183.0
05172,Chigorodó,2020,59836.0,59836.0
05172,Chigorodó,2021,60775.0,60775.0
05172,Chigorodó,2022,61714.0,61714.0
05172,Chigorodó,2023,62678.0,62678.0
05172,Chigorodó,2024,62235.0,62235.0
05190,Cisneros,2002,9838.0,9838.0
05190,Cisneros,2003,9791.0,9791.0
05190,Cisneros,2004,10474.0,10474.0
05190,Cisneros,2005,10478.0,10478.0
05190,Cisneros,2006,10499.0,10499.0
05190,Cisneros,2007,9594.0,9594.0
05190,Cisneros,2008,9506.0,9506.0
05190,Cisneros,2009,9439.0,9439.0
05190,Cisneros,2010,9375.0,9375.0
05190,Cisneros,2011,9315.0,9315.0
05190,Cisneros,2012,9247.0,9247.0
05190,Cisneros,2013,9191.0,9191.0
05190,Cisneros,2014,9121.0,9121.0
05190,Cisneros,2015,9058.0,9058.0
05190,Cisneros,2016,8998.0,8998.0
05190,Cisneros,2017,8932.0,8932.0
05190,Cisneros,2018,8869.0,8869.0
05190,Cisneros,2019,8798.0,8798.0
05190,Cisneros,2020,9936.0,9936.0
05190,Cisneros,2021,10090.0,10090.0
05190,Cisneros,2022,10246.0,10246.0
05190,Cisneros,2023,10406.0,10406.0
05190,Cisneros,2024,10422.0,10422.0
05197,Cocorná,2002,15875.0,15875.0
05197,Cocorná,2003,15515.0,15515.0
05197,Cocorná,2004,21111.0,21111.0
05197,Cocorná,2005,20853.0,20853.0
05197,Cocorná,2006,20707.0,20707.0
05197,Cocorná,2007,14803.0,14803.0
05197,Cocorná,2008,15069.0,15069.0
05197,Cocorná,2009,15068.0,15068.0
05197,Cocorná,2010,15041.0,15041.0
05197,Cocorná,2011,15035.0,15035.0
05197,Cocorná,2012,15013.0,15013.0
05197,Cocorná,2013,15010.0,15010.0
05197,Cocorná,2014,14981.0,14981.0
05197,Cocorná,2015,14972.0,14972.0
05197,Cocorná,2016,14964.0,14964.0
05197,Cocorná,2017,14945.0,14945.0
05197,Cocorná,2018,14924.0,14924.0
05197,Cocorná,2019,14909.0,14909.0
05197,Cocorná,2020,14833.0,14833.0
05197,Cocorná,2021,15063.0,15063.0
05197,Cocorná,2022,15296.0,15296.0
05197,Cocorná,2023,15534.0,15534.0
05197,Cocorná,2024,16551.0,16551.0
05206,Concepción,2002,4876.0,4876.0
05206,Concepción,2003,4756.0,4756.0
05206,Concepción,2004,5795.0,5795.0
05206,Concepción,2005,5718.0,5718.0
05206,Concepción,2006,5668.0,5668.0
05206,Concepción,2007,4283.0,4283.0
05206,Concepción,2008,4172.0,4172.0
05206,Concepción,2009,4063.0,4063.0
05206,Concepción,2010,3958.0,3958.0
05206,Concepción,2011,3851.0,3851.0
05206,Concepción,2012,3756.0,3756.0
05206,Concepción,2013,3659.0,3659.0
05206,Concepción,2014,3567.0,3567.0
05206,Concepción,2015,3463.0,3463.0
05206,Concepción,2016,3375.0,3375.0
05206,Concepción,2017,3284.0,3284.0
05206,Concepción,2018,3194.0,3194.0
05206,Concepción,2019,3114.0,3114.0
05206,Concepción,2020,4758.0,4758.0
05206,Concepción,2021,4832.0,4832.0
05206,Concepción,2022,4906.0,4906.0
05206,Concepción,2023,4983.0,4983.0
05206,Concepción,2024,5049.0,5049.0
05209,Concordia,2002,21555.0,21555.0
05209,Concordia,2003,21531.0,21531.0
05209,Concordia,2004,25519.0,25519.0
05209,Concordia,2005,25656.0,25656.0
05209,Concordia,2006,25819.0,25819.0
05209,Concordia,2007,21038.0,21038.0
05209,Concordia,2008,21206.0,21206.0
05209,Concordia,2009,21144.0,21144.0
05209,Concordia,2010,21068.0,21068.0
05209,Concordia,2011,20998.0,20998.0
05209,Concordia,2012,20922.0,20922.0
05209,Concordia,2013,20843.0,20843.0
05209,Concordia,2014,20747.0,20747.0
05209,Concordia,2015,20653.0,20653.0
05209,Concordia,2016,20565.0,20565.0
05209,Concordia,2017,20476.0,20476.0
05209,Concordia,2018,20371.0,20371.0
05209,Concordia,2019,20271.0,20271.0
05209,Concordia,2020,21688.0,21688.0
05209,Concordia,2021,22024.0,22024.0
05209,Concordia,2022,22364.0,22364.0
05209,Concordia,2023,22713.0,22713.0
05209,Concordia,2024,22737.0,22737.0
05212,Copacabana,2002,58463.0,58463.0
05212,Copacabana,2003,59385.0,59385.0
05212,Copacabana,2004,56558.0,56558.0
05212,Copacabana,2005,57184.0,57184.0
05212,Copacabana,2006,57846.0,57846.0
05212,Copacabana,2007,63289.0,63289.0
05212,Copacabana,2008,63979.0,63979.0
05212,Copacabana,2009,64872.0,64872.0
05212,Copacabana,2010,65773.0,65773.0
05212,Copacabana,2011,66665.0,66665.0
05212,Copacabana,2012,67549.0,67549.0
05212,Copacabana,2013,68434.0,68434.0
05212,Copacabana,2014,69302.0,69302.0
05212,Copacabana,2015,70169.0,70169.0
05212,Copacabana,2016,71035.0,71035.0
05212,Copacabana,2017,71885.0,71885.0
05212,Copacabana,2018,72735.0,72735.0
05212,Copacabana,2019,73574.0,73574.0
05212,Copacabana,2020,81820.0,81820.0
05212,Copacabana,2021,83106.0,83106.0
05212,Copacabana,2022,84389.0,84389.0
05212,Copacabana,2023,85706.0,85706.0
05212,Copacabana,2024,84209.0,84209.0
05234,Dabeiba,2002,24155.0,24155.0
05234,Dabeiba,2003,24141.0,24141.0
05234,Dabeiba,2004,30746.0,30746.0
05234,Dabeiba,2005,31059.0,31059.0
05234,Dabeiba,2006,31383.0,31383.0
05234,Dabeiba,2007,23569.0,23569.0
05234,Dabeiba,2008,23860.0,23860.0
05234,Dabeiba,2009,23776.0,23776.0
05234,Dabeiba,2010,23795.0,23795.0
05234,Dabeiba,2011,23722.0,23722.0
05234,Dabeiba,2012,23643.0,23643.0
05234,Dabeiba,2013,23560.0,23560.0
05234,Dabeiba,2014,23472.0,23472.0
05234,Dabeiba,2015,23378.0,23378.0
05234,Dabeiba,2016,23280.0,23280.0
05234,Dabeiba,2017,23176.0,23176.0
05234,Dabeiba,2018,23068.0,23068.0
05234,Dabeiba,2019,22954.0,22954.0
05234,Dabeiba,2020,23509.0,23509.0
05234,Dabeiba,2021,23874.0,23874.0
05234,Dabeiba,2022,24242.0,24242.0
05234,Dabeiba,2023,24621.0,24621.0
05234,Dabeiba,2024,24586.0,24586.0
05237,Don Matías,2002,16537.0,16537.0
05237,Don Matías,2003,16900.0,16900.0
05237,Don Matías,2004,15608.0,15608.0
05237,Don Matías,2005,15796.0,15796.0
05237,Don Matías,2006,15981.0,15981.0
05237,Don Matías,2007,18256.0,18256.0
05237,Don Matías,2008,19014.0,19014.0
05237,Don Matías,2009,19458.0,19458.0
05237,Don Matías,2010,19908.0,19908.0
05237,Don Matías,2011,20371.0,20371.0
05237,Don Matías,2012,20828.0,20828.0
05237,Don Matías,2013,21295.0,21295.0
05237,Don Matías,2014,21768.0,21768.0
05237,Don Matías,2015,22243.0,22243.0
05237,Don Matías,2016,22726.0,22726.0
05237,Don Matías,2017,23209.0,23209.0
05237,Don Matías,2018,23709.0,23709.0
05237,Don Matías,2019,24201.0,24201.0
05237,Don Matías,2020,19709.0,19709.0
05237,Don Matías,2021,20018.0,20018.0
05237,Don Matías,2022,20328.0,20328.0
05237,Don Matías,2023,20645.0,20645.0
05237,Don Matías,2024,20360.0,20360.0
05240,Ebéjico,2002,12613.0,12613.0
05240,Ebéjico,2003,12562.0,12562.0
05240,Ebéjico,2004,14302.0,14302.0
05240,Ebéjico,2005,14105.0,14105.0
05240,Ebéjico,2006,13983.0,13983.0
05240,Ebéjico,2007,12043.0,12043.0
05240,Ebéjico,2008,12510.0,12510.0
05240,Ebéjico,2009,12515.0,12515.0
05240,Ebéjico,2010,12520.0,12520.0
05240,Ebéjico,2011,12515.0,12515.0
05240,Ebéjico,2012,12516.0,12516.0
05240,Ebéjico,2013,12526.0,12526.0
05240,Ebéjico,2014,12522.0,12522.0
05240,Ebéjico,2015,12515.0,12515.0
05240,Ebéjico,2016,12510.0,12510.0
05240,Ebéjico,2017,12507.0,12507.0
05240,Ebéjico,2018,12489.0,12489.0
05240,Ebéjico,2019,12478.0,12478.0
05240,Ebéjico,2020,12134.0,12134.0
05240,Ebéjico,2021,12322.0,12322.0
05240,Ebéjico,2022,12512.0,12512.0
05240,Ebéjico,2023,12708.0,12708.0
05240,Ebéjico,2024,12820.0,12820.0
05250,El Bagre,2002,44939.0,44939.0
05250,El Bagre,2003,45294.0,45294.0
05250,El Bagre,2004,63475.0,63475.0
05250,El Bagre,2005,65342.0,65342.0
05250,El Bagre,2006,67115.0,67115.0
05250,El Bagre,2007,49267.0,49267.0
05250,El Bagre,2008,47150.0,47150.0
05250,El Bagre,2009,47514.0,47514.0
05250,El Bagre,2010,47875.0,47875.0
05250,El Bagre,2011,48211.0,48211.0
05250,El Bagre,2012,48568.0,48568.0
05250,El Bagre,2013,48914.0,48914.0
05250,El Bagre,2014,49248.0,49248.0
05250,El Bagre,2015,49583.0,49583.0
05250,El Bagre,2016,49913.0,49913.0
05250,El Bagre,2017,50242.0,50242.0
05250,El Bagre,2018,50557.0,50557.0
05250,El Bagre,2019,50863.0,50863.0
05250,El Bagre,2020,53846.0,53846.0
05250,El Bagre,2021,54681.0,54681.0
05250,El Bagre,2022,55525.0,55525.0
05250,El Bagre,2023,56392.0,56392.0
05250,El Bagre,2024,56306.0,56306.0
05264,Entrerrios,2002,7957.0,7957.0
05264,Entrerrios,2003,8111.0,8111.0
05264,Entrerrios,2004,8572.0,8572.0
05264,Entrerrios,2005,8704.0,8704.0
05264,Entrerrios,2006,8831.0,8831.0
05264,Entrerrios,2007,8706.0,8706.0
05264,Entrerrios,2008,8918.0,8918.0
05264,Entrerrios,2009,9055.0,9055.0
05264,Entrerrios,2010,9209.0,9209.0
05264,Entrerrios,2011,9356.0,9356.0
05264,Entrerrios,2012,9501.0,9501.0
05264,Entrerrios,2013,9654.0,9654.0
05264,Entrerrios,2014,9807.0,9807.0
05264,Entrerrios,2015,9950.0,9950.0
05264,Entrerrios,2016,10102.0,10102.0
05264,Entrerrios,2017,10248.0,10248.0
05264,Entrerrios,2018,10404.0,10404.0
05264,Entrerrios,2019,10547.0,10547.0
05264,Entrerrios,2020,11728.0,11728.0
05264,Entrerrios,2021,11912.0,11912.0
05264,Entrerrios,2022,12096.0,12096.0
05264,Entrerrios,2023,12285.0,12285.0
05264,Entrerrios,2024,12062.0,12062.0
05266,Envigado,2002,160937.0,160937.0
05266,Envigado,2003,165266.0,165266.0
05266,Envigado,2004,170065.0,170065.0
05266,Envigado,2005,175085.0,175085.0
05266,Envigado,2006,179846.0,179846.0
05266,Envigado,2007,183770.0,183770.0
05266,Envigado,2008,187921.0,187921.0
05266,Envigado,2009,192646.0,192646.0
05266,Envigado,2010,197440.0,197440.0
05266,Envigado,2011,202310.0,202310.0
05266,Envigado,2012,207290.0,207290.0
05266,Envigado,2013,212283.0,212283.0
05266,Envigado,2014,217343.0,217343.0
05266,Envigado,2015,222455.0,222455.0
05266,Envigado,2016,227644.0,227644.0
05266,Envigado,2017,232903.0,232903.0
05266,Envigado,2018,238221.0,238221.0
05266,Envigado,2019,243609.0,243609.0
05266,Envigado,2020,242197.0,242197.0
05266,Envigado,2021,246003.0,246003.0
05266,Envigado,2022,249800.0,249800.0
05266,Envigado,2023,253699.0,253699.0
05266,Envigado,2024,248304.0,248304.0
05282,Fredonia,2002,22852.0,22852.0
05282,Fredonia,2003,22807.0,22807.0
05282,Fredonia,2004,22487.0,22487.0
05282,Fredonia,2005,22253.0,22253.0
05282,Fredonia,2006,22129.0,22129.0
05282,Fredonia,2007,22464.0,22464.0
05282,Fredonia,2008,22402.0,22402.0
05282,Fredonia,2009,22288.0,22288.0
05282,Fredonia,2010,22169.0,22169.0
05282,Fredonia,2011,22055.0,22055.0
05282,Fredonia,2012,21936.0,21936.0
05282,Fredonia,2013,21817.0,21817.0
05282,Fredonia,2014,21688.0,21688.0
05282,Fredonia,2015,21561.0,21561.0
05282,Fredonia,2016,21426.0,21426.0
05282,Fredonia,2017,21283.0,21283.0
05282,Fredonia,2018,21142.0,21142.0
05282,Fredonia,2019,20997.0,20997.0
05282,Fredonia,2020,24754.0,24754.0
05282,Fredonia,2021,25138.0,25138.0
05282,Fredonia,2022,25526.0,25526.0
05282,Fredonia,2023,25924.0,25924.0
05282,Fredonia,2024,25981.0,25981.0
05284,Frontino,2002,21159.0,21159.0
05284,Frontino,2003,20784.0,20784.0
05284,Frontino,2004,24544.0,24544.0
05284,Frontino,2005,24262.0,24262.0
05284,Frontino,2006,24111.0,24111.0
05284,Frontino,2007,19132.0,19132.0
05284,Frontino,2008,18932.0,18932.0
05284,Frontino,2009,18583.0,18583.0
05284,Frontino,2010,18244.0,18244.0
05284,Frontino,2011,17913.0,17913.0
05284,Frontino,2012,17587.0,17587.0
05284,Frontino,2013,17261.0,17261.0
05284,Frontino,2014,16942.0,16942.0
05284,Frontino,2015,16615.0,16615.0
05284,Frontino,2016,16311.0,16311.0
05284,Frontino,2017,16008.0,16008.0
05284,Frontino,2018,15703.0,15703.0
05284,Frontino,2019,15401.0,15401.0
05284,Frontino,2020,20700.0,20700.0
05284,Frontino,2021,21021.0,21021.0
05284,Frontino,2022,21346.0,21346.0
05284,Frontino,2023,21679.0,21679.0
05284,Frontino,2024,21905.0,21905.0
05306,Giraldo,2002,4184.0,4184.0
05306,Giraldo,2003,4186.0,4186.0
05306,Giraldo,2004,5630.0,5630.0
05306,Giraldo,2005,5720.0,5720.0
05306,Giraldo,2006,5807.0,5807.0
05306,Giraldo,2007,4118.0,4118.0
05306,Giraldo,2008,4143.0,4143.0
05306,Giraldo,2009,4127.0,4127.0
05306,Giraldo,2010,4119.0,4119.0
05306,Giraldo,2011,4090.0,4090.0
05306,Giraldo,2012,4077.0,4077.0
05306,Giraldo,2013,4064.0,4064.0
05306,Giraldo,2014,4043.0,4043.0
05306,Giraldo,2015,4029.0,4029.0
05306,Giraldo,2016,4009.0,4009.0
05306,Giraldo,2017,3992.0,3992.0
05306,Giraldo,2018,3977.0,3977.0
05306,Giraldo,2019,3953.0,3953.0
05306,Giraldo,2020,5750.0,5750.0
05306,Giraldo,2021,5839.0,5839.0
05306,Giraldo,2022,5929.0,5929.0
05306,Giraldo,2023,6022.0,6022.0
05306,Giraldo,2024,5963.0,5963.0
05308,Girardota,2002,39381.0,39381.0
05308,Girardota,2003,40420.0,40420.0
05308,Girardota,2004,39526.0,39526.0
05308,Girardota,2005,40404.0,40404.0
05308,Girardota,2006,41240.0,41240.0
05308,Girardota,2007,44463.0,44463.0
05308,Girardota,2008,45917.0,45917.0
05308,Girardota,2009,47055.0,47055.0
05308,Girardota,2010,48206.0,48206.0
05308,Girardota,2011,49381.0,49381.0
05308,Girardota,2012,50583.0,50583.0
05308,Girardota,2013,51782.0,51782.0
05308,Girardota,2014,53006.0,53006.0
05308,Girardota,2015,54240.0,54240.0
05308,Girardota,2016,55490.0,55490.0
05308,Girardota,2017,56755.0,56755.0
05308,Girardota,2018,58030.0,58030.0
05308,Girardota,2019,59319.0,59319.0
05308,Girardota,2020,54439.0,54439.0
05308,Girardota,2021,55294.0,55294.0
05308,Girardota,2022,56148.0,56148.0
05308,Girardota,2023,57024.0,57024.0
05308,Girardota,2024,55902.0,55902.0
05310,Gómez Plata,2002,10665.0,10665.0
05310,Gómez Plata,2003,10854.0,10854.0
05310,Gómez Plata,2004,9020.0,9020.0
05310,Gómez Plata,2005,8916.0,8916.0
05310,Gómez Plata,2006,8851.0,8851.0
05310,Gómez Plata,2007,11507.0,11507.0
05310,Gómez Plata,2008,11751.0,11751.0
05310,Gómez Plata,2009,11897.0,11897.0
05310,Gómez Plata,2010,12048.0,12048.0
05310,Gómez Plata,2011,12204.0,12204.0
05310,Gómez Plata,2012,12353.0,12353.0
05310,Gómez Plata,2013,12513.0,12513.0
05310,Gómez Plata,2014,12662.0,12662.0
05310,Gómez Plata,2015,12810.0,12810.0
05310,Gómez Plata,2016,12964.0,12964.0
05310,Gómez Plata,2017,13115.0,13115.0
05310,Gómez Plata,2018,13266.0,13266.0
05310,Gómez Plata,2019,13417.0,13417.0
05310,Gómez Plata,2020,9921.0,9921.0
05310,Gómez Plata,2021,10075.0,10075.0
05310,Gómez Plata,2022,10230.0,10230.0
05310,Gómez Plata,2023,10390.0,10390.0
05310,Gómez Plata,2024,10397.0,10397.0
05313,Granada,2002,10570.0,10570.0
05313,Granada,2003,10187.0,10187.0
05313,Granada,2004,16990.0,16990.0
05313,Granada,2005,16795.0,16795.0
05313,Granada,2006,16681.0,16681.0
05313,Granada,2007,9477.0,9477.0
05313,Granada,2008,9809.0,9809.0
05313,Granada,2009,9818.0,9818.0
05313,Granada,2010,9824.0,9824.0
05313,Granada,2011,9824.0,9824.0
05313,Granada,2012,9838.0,9838.0
05313,Granada,2013,9838.0,9838.0
05313,Granada,2014,9855.0,9855.0
05313,Granada,2015,9859.0,9859.0
05313,Granada,2016,9866.0,9866.0
05313,Granada,2017,9873.0,9873.0
